DOI,Source title,Abstract,REASON
10.1109/DEVLRN.2016.7846820,,"We present an active learning architecture that allows a robot to actively learn which data collection strategy is most efficient for acquiring motor skills to achieve multiple outcomes, and generalise over its experience to achieve new outcomes for cumulative learning. In the present work, we consider the learning of tasks that are hierarchically organised, interrelated and more and more difficult. This paper proposes an algorithmic architecture, called Socially Guided Intrinsic Motivation with Active Choice of Task and Strategy for Cumulative Learning (SGIM-ACTSCL). It relies on hierarchical active decisions of what and how to learn, driven by empirical evaluation of learning progress for each learning strategy. Our learning agent uses both interactive learning and autonomous goal-babbling. It actively decides at the same time, which tasks to focus on, when to explore autonomously, and when and what to request for social guidance. We present experimental results on the physical humanoid robot Poppy that learns different types of motor skills, encoded by Dynamic Movement Primitives, in order to use a tablet (Fig. 1). We show that SGIM-ACTSCL learns significantly more efficiently than other algorithms. Moreover, it automatically organises its learning process focusing on easy tasks first, and difficult tasks afterwards. It coherently selects the best strategy with respect to the chosen outcome, manages to learn to associate the teacher with his competence domain in order to actively request social guidance for the appropriate tasks. © 2017 Elsevier B.V., All rights reserved.",TOPIC
10.1109/DEVLRN.2017.8329825,,"In this paper, we argue that the future of Artificial Intelligence research resides in two keywords: integration and embodiment. We support this claim by analyzing the recent advances in the field. Regarding integration, we note that the most impactful recent contributions have been made possible through the integration of recent Machine Learning methods (based in particular on Deep Learning and Recurrent Neural Networks) with more traditional ones (e.g. Monte-Carlo tree search, goal babbling exploration or addressable memory systems). Regarding embodiment, we note that the traditional benchmark tasks (e.g. visual classification or board games) are becoming obsolete as state-of-the-art learning algorithms approach or even surpass human performance in most of them, having recently encouraged the development of first-person 3D game platforms embedding realistic physics. Building on this analysis, we first propose an embodied cognitive architecture integrating heterogeneous subfields of Artificial Intelligence into a unified framework. We demonstrate the utility of our approach by showing how major contributions of the field can be expressed within the proposed framework. We then claim that benchmarking environments need to reproduce ecologically-valid conditions for bootstrapping the acquisition of increasingly complex cognitive skills through the concept of a cognitive arms race between embodied agents. © 2023 Elsevier B.V., All rights reserved.",PUBLICATION_TYPE
10.1109/DIS.2006.63,,"One of the areas that needs more improvement within the E-Learning environments via Internet (in fact they suppose a very big effort to be accomplished) is allowing students to access and practice real experiments is a real laboratory, instead of using simulations [1]. Real laboratories allow students to acquire methods, skills and experience related to real equipment, in a manner that is very close to the way they are being used in industry. The purpose of the project is the study, development and implementation of an E-Learning environment to allow undergraduate students to practice subjects related to Robotics and Artificial Intelligence, The system, which is now at a preliminary stage, will allow the remote experimentation with real robotic devices (i.e. robots, cameras, etc.). It will enable the student to learn in a collaborative manner (remote participation with other students) where it will be possible to combine the onsite activities (performed ""in-situ"" within the real lab during the normal practical sessions), with the ""online"" one (performed remotely from home via the Internet). Moreover, the remote experiments within the E-Laboratory to control the real robots can be performed by both, students and even scientist. This project is under development and it is carried out jointly by two Universities (UPC and UJI). In this article we present the system architecture and the way students and researchers have been able to perform a Remote Programming of Multirobot Systems via web. © 2006 IEEE. © 2011 Elsevier B.V., All rights reserved.",TOPIC
10.1109/EAEEIE.2009.5335463,,"Learning contents adaptation has been a subject of interest in the research area of the adaptive hypermedia systems. Defining which variables and which standards can be considered to model adaptive content delivery processes is one of the main challenges in pedagogical design over e-learning environments. In this paper some specifications, architectures and technologies that can be used in contents adaptation processes considering characteristics of the context are described and a proposal to integrate some of these characteristics in the design of units of learning using adaptation conditions in a structure of IMS-Learning Design (IMS-LD) is presented. The key contribution of this work is the generation of instructional designs considering the context, which can be used in Learning Management Systems (LMSs) and diverse mobile devices. ©2009 IEEE. © 2010 Elsevier B.V., All rights reserved.",TOPIC
10.1109/ECMR.2019.8870964,,"Deep reinforcement learning (RL) has been successfully applied to a variety of game-like environments. However, the application of deep RL to visual navigation with realistic environments is a challenging task. We propose a novel learning architecture capable of navigating an agent, e.g. a mobile robot, to a target given by an image. To achieve this, we have extended the batched A2C algorithm with auxiliary tasks designed to improve visual navigation performance. We propose three additional auxiliary tasks: predicting the segmentation of the observation image and of the target image and predicting the depth-map. These tasks enable the use of supervised learning to pre-train a major part of the network and to reduce the number of training steps substantially. The training performance has been further improved by increasing the environment complexity gradually over time. An efficient neural network structure is proposed, which is capable of learning for multiple targets in multiple environments. Our method navigates in continuous state spaces and on the AI2-THOR environment simulator surpasses the performance of state-of-the-art goal-oriented visual navigation methods from the literature. © 2020 Elsevier B.V., All rights reserved.",TOPIC
10.1109/EDUCON.2010.5492574,,"This paper proposes an agent-based adaptive Architecture to extend Moodle in order to support instructional decisions and adaptive behaviour in engineering education. The paper describes the characteristics, functions, and interactions of the agents which take part in each module of the adaptive architecture. In addition, we describe the origin and function of ToDei, the proposed intelligent agent for Instructional Decisions Making. This agent is in charge of collecting information generated by the rest of agents and deciding what is best for the final users, tutors and students, taking into account their attitudes towards the learning environment. © 2010 IEEE. © 2010 Elsevier B.V., All rights reserved.",TOPIC
10.1109/EDUCON.2015.7096092,"IEEE Global Engineering Education Conference, EDUCON","The OER movement poses challenges inherent to discovering and reuse digital educational materials from highly heterogeneous and distributed digital repositories. Search engines on today's Web of documents are based on keyword queries. Search engines don't provide a sufficiently comprehensive solution to answer a query that permits personalization of open educational materials. To find OER on the Web today, users must first be well informed of which OER repositories potentially contain the data they want and what data model describes these datasets, before using this information to create structured queries. Learning analytics requires not only to retrieve the useful information and knowledge about educational resources, learning processes and relations among learning agents, but also to transform the data gathered in actionable e interoperable information. Linked Data is considered as one of the most effective alternatives for creating global shared information spaces, it has become an interesting approach for discovering and enriching open educational resources data, as well as achieving semantic interoperability and re-use between multiple OER repositories. In this work, an approach based on Semantic Web technologies, the Linked Data guidelines, and Social Network Analysis methods are proposed as a fundamental way to describing, analyzing and visualizing knowledge sharing on OER initiatives © 2021 Elsevier B.V., All rights reserved.",TOPIC
10.1109/EMBC.2016.7591352,Annual International Conference of the IEEE Engineering in Medicine and Biology - Proceedings,"Response to prescribed analgesic drugs varies between individuals, and choosing the right drug/dose often involves a lengthy, iterative process of trial and error. Furthermore, a significant portion of patients experience adverse events such as post-operative urinary retention (POUR) during inpatient management of acute postoperative pain. To better forecast analgesic responses, we compared conventional machine learning methods with modern neural network architectures to gauge their effectiveness at forecasting temporal patterns of postoperative pain and analgesic use, as well as predicting the risk of POUR. Our results indicate that simpler machine learning approaches might offer superior results; however, all of these techniques may play a promising role for developing smarter post-operative pain management strategies. © 2017 Elsevier B.V., All rights reserved.",TOPIC
10.1109/EMBC44109.2020.9176596,Annual International Conference of the IEEE Engineering in Medicine and Biology - Proceedings,"Local drug delivery to the inner ear via micropump implants has the potential to be much more effective than oral drug delivery for treating patients with sensorineural hearing loss and to protect hearing from ototoxic insult due to noise exposure or cancer treatments. Designing micropumps to deliver appropriate concentrations of drugs to the necessary cochlear compartments is of paramount importance; however, directly measuring local drug concentrations over time throughout the cochlea is not possible. Recent approaches for indirectly quantifying local drug concentrations in animal models capture a series of magnetic resonance (MR) or micro computed tomography (μCT) images before and after infusion of a contrast agent into the cochlea. These approaches require accurately segmenting important cochlear components (scala tympani (ST), scala media (SM) and scala vestibuli (SV)) in each scan and ensuring that they are registered longitudinally across scans. In this paper, we focus on segmenting cochlear compartments from μCT volumes using V-Net, a convolutional neural network (CNN) architecture for 3-D segmentation. We show that by modifying the V-Net architecture to decrease the numbers of encoder and decoder blocks and to use dilated convolutions enables extracting local estimates of drug concentration that are comparable to those extracted using atlas-based segmentation (3.37%, 4.81%, and 19.65% average relative error in ST, SM, and SV), but in a fraction of the time. We also test the feasibility of training our network on a larger MRI dataset, and then using transfer learning to perform segmentation on a smaller number of μCT volumes, which would enable this technique to be used in the future to characterize drug delivery in the cochlea of larger mammals. © 2020 Elsevier B.V., All rights reserved.",TOPIC
10.1109/ENABL.2001.953441,"Proceedings of the Workshop on Enabling Technologies: Infrastructure for Collaborative Enterprises, WET ICE","Group learning at Internet scale is becoming more frequent in university courses. This complex process requires support by distributed computing learning infrastructures. This paper describes the design of WWG: a distributed and decentralized infrastructure with the aim of supporting distributed group learning and team work, centered on the distribution of events, so that every participant can be notified and thus be aware of the actions, changes, progress of the groups he or she belongs to - synchronous awareness for asynchronous work. The design issues, requirements and the resulting architecture are presented. WWG is based on a multicast mechanism for event distribution with meta-information agents responsible for the dissemination and transformation of events, repository agents responsible for the storage of group information and user agents responsible for the representation of users (sources and sinks of events). © 2015 Elsevier B.V., All rights reserved.",TOPIC
10.1109/EuCNC.2018.8442444,,"In the current Internet of Things (IoT), centralized IoT structures greatly limit the direct, efficient and privacy preserving interaction with the locally available resources. A sustainable path for the future development of Smart Urban Environments, from Smart Homes and Offices, to Smart Neighborhoods and Cities, requires next-generation IoT solutions which are interoperable and decentralized. Building on direct device-to-device interactions and the existing infrastructure operated by open and interoperable platforms, a novel decentralized IoT architecture is required to offer both privacy-preserving and smart real-time interactions in Smart Spaces, leading thus to truly trustful ambient intelligence serving ordinary citizens in everyday situations. We present the key interoperability and security-related aspects which are designed and implemented within the H2020 project symbIoTe to pave the way for such decentralized IoT solutions. Furthermore, we analyze the requirements and technologies, namely Distributed Ledger Technology (DLT), intelligent agents and edge technologies, as the building blocks for the next-generation IoT solutions. © 2018 Elsevier B.V., All rights reserved.",TOPIC
10.1109/EuCNC/6GSummit54941.2022.9815572,,"6G networks require a flexible infrastructure to dynamically provide ubiquitous network coverage. Mobile Access Points (MAP) deployment is a promising solution. In this paper, we formulate the joint 3D MAP deployment and user association problem over a dynamic network under interference and mobility constraints. First, we propose an iterative algorithm to optimize the deployment of MAPs. Our solution efficiently and quickly determines the number, position and configuration of MAPs for highly dynamic scenarios. MAPs provide appropriate Quality of Service (QoS) connectivity to mobile ground user in mm-wave or sub-6GHz bands and find their optimal positions in a 3D grid. Each MAP also implies an energy cost (e.g. for travel) to be minimized. Once all MAPs deployed, a deep multi-agent reinforcement learning algorithm is proposed to associate multiple users to multiple MAPs under interference constraint. Each user acts as an independent agent that operates in a fully distributed architecture and maximizes the network sum-rate. © 2022 Elsevier B.V., All rights reserved.",TOPIC
10.1109/FNWF63303.2024.11028857,,"We present a novel framework for the management of a multi-tier architecture, where a common, programmable, and pervasive context fabric feeds a powerful set of multi-vendor detection and analysis algorithms (business logic). The challenge is deep visibility over multiple software components by real-time collection of massive events from a multiplicity of capillary sources, while maintaining essential properties such as forwarding speed, scalability, autonomy, usability, fault tolerance, resistance to compromises, and responsiveness. The ambition is to support better and more reliable situational awareness by inter- and intra-domain data correlation in both space and time, in order to timely detect and respond even the more sophisticated multi-vector and interdisciplinary cyberattacks. The Context Broker (CB) is the logical component to manage the security context. We define the security context as the set of information, data, and measurements that describe the service and can be used for security-related purposes. The Local Control Plane (LCP) gives the CB access to the configuration of agents. We performed an evaluation of the CB Manager (CB-Man) and LCP considering different scenarios and workloads. The goal is to verify the robustness and the reliance of these two components in different execution scenarios. © 2025 Elsevier B.V., All rights reserved.",TOPIC
10.1109/FUZZ-IEEE.2012.6251159,IEEE International Conference on Fuzzy Systems,"Situation awareness computing employs sensor networks to collect large amounts of heterogeneous data in different and complex environments. The rapid development and deployment of sensor technology stress the problem related to the availability of too much and heterogeneous data. Last trend emphasizes the semantic annotation of acquired sensor data. Semantic sensor data provides machine understandable contextual information. In particular, the availability of semantic sensor data allows situation awareness in several application domains. This paper introduces a swarm-based approach to semantic web reasoning in order to identify situations. On one hand, fuzzy control has been employed in order to face with uncertainty of happening situations. On the other hand, Situation Theory has been used in order to model situation awareness. A multi agent swarm architecture enables to monitor complex environments by using spatially distributed autonomous sensors. An application scenario for bank intrusion detection has been described. © 2012 IEEE. © 2012 Elsevier B.V., All rights reserved.",TOPIC
10.1109/FUZZ-IEEE.2012.6251224,IEEE International Conference on Fuzzy Systems,"Context aware computing as well as wearable and ubiquitous computing often attain with pattern recognition on incoming sensor data. Recognizing more (useful) contexts requires more information about the context, and thus more sensors and better recognition algorithms. In order to enable logic inference on incoming data, the proposed work assumes that incoming data are represented by means of semantic languages (e.g., RDF, OWL, etc.). Nevertheless, in a context aware computing purely logic-based reasoning on context may not be enough. So, the work introduces soft computing techniques to approximate context recognition. Specifically, this paper introduces an approach to context analysis and recognition that relies on f-SPARQL[1] tool, that is a flexible extension of SPARQL. In particular, in this work a JAVA implementation of f-SPARQL and the integrated support for fuzzy clustering and classification are discussed. This tool is exploited in the architecture that foresees some task oriented agents in order to achieve context analysis and recognition in order to identify critical situations. Finally, a simple application scenario and preliminary experimental results have been described. © 2012 IEEE. © 2012 Elsevier B.V., All rights reserved.",TOPIC
10.1109/FUZZY.2008.4630688,IEEE International Conference on Fuzzy Systems,"Coordination is one of the key components in distributed multi-agent systems. Establishing a coordination scheme with minimum communication requirements and robustness to communication failure is a difficult task. A new multi-agent architecture based on type-2 fuzzy decision making is proposed here for achieving coordination with minimum communication. The decision making module has been designed to achieve the coordination between agents by calculating the weight of the input to be used for deciding on the action plans in a dynamic manner. The effectiveness of the coordination scheme proposed was tested by applying it to a complex, non-linear and stochastic application of the traffic signal control. The size of the network chosen also serves to show the scalability of the agent architecture. The results obtained were compared with adaptive systems, fixed coordination schemes and no coordination schemes. Considerable improvement in the time delay was achieved while using the dynamic coordination scheme proposed. © 2008 IEEE. © 2008 Elsevier B.V., All rights reserved.",TOPIC
10.1109/FUZZY.2010.5584145,,"The significance that Ambient Intelligence (Ami) has acquired in recent years requires the development of innovative solutions. Nonetheless, the development of Ami-based systems requires the creation of increasingly complex and flexible applications. In this regard, the use of context-aware technologies is an essential aspect in these developments to perceive stimuli from the context and react upon it autonomously. This work presents a novel platform that defines a method for integrating dynamic and self-adaptable heterogeneous Wireless Sensor Networks (WSNs). This approach facilitates the inclusion of context-aware capabilities when developing intelligent ubiquitous systems, where functionalities can communicate in a distributed way. Furthermore, the information obtained must be managed by intelligent and self-adaptable technologies to provide an adequate interaction between the users and their environment. Agents and Multi-Agent Systems are one of these technologies. The agents have characteristics such as autonomy, reasoning, reactivity, social abilities and pro-activity which make them appropriate for developing dynamic and distributed systems based on Ami. This way, the integration of the platform with a Service-Oriented Multi-Agent architecture is proposed. Finally, conclusions and future work are presented. © 2010 IEEE. © 2010 Elsevier B.V., All rights reserved.",TOPIC
10.1109/GLOBECOM42002.2020.9322234,"Proceedings - IEEE Global Communications Conference, GLOBECOM","Autonomous deployment of unmanned aerial vehicles (UAVs) supporting next-generation communication networks requires efficient trajectory planning methods. We propose a new end-to-end reinforcement learning (RL) approach to UAV-enabled data collection from Internet of Things (IoT) devices in an urban environment. An autonomous drone is tasked with gathering data from distributed sensor nodes subject to limited flying time and obstacle avoidance. While previous approaches, learning and non-learning based, must perform expensive recomputations or relearn a behavior when important scenario parameters such as the number of sensors, sensor positions, or maximum flying time, change, we train a double deep Q-network (DDQN) with combined experience replay to learn a UAV control policy that generalizes over changing scenario parameters. By exploiting a multi-layer map of the environment fed through convolutional network layers to the agent, we show that our proposed network architecture enables the agent to make movement decisions for a variety of scenario parameters that balance the data collection goal with flight time efficiency and safety constraints. Considerable advantages in learning efficiency from using a map centered on the UAV's position over a non-centered map are also illustrated. © 2024 Elsevier B.V., All rights reserved.",TOPIC
10.1109/GLOBECOM48099.2022.10000805,"Proceedings - IEEE Global Communications Conference, GLOBECOM","To tackle the heterogeneous requirements of beyond 5G (B5G) and future 6G wireless networks, conventional medium access control (MAC) procedures need to evolve to enable base stations (BSs) and user equipments (UEs) to automatically learn innovative MAC protocols catering to extremely diverse services. This topic has received significant attention, and several reinforcement learning (RL) algorithms, in which BSs and UEs are cast as agents, are available with the aim of learning a communication policy based on agents' local observations. However, current approaches are typically overfitted to the environment they are trained in, and lack robustness against unseen conditions, failing to generalize in different environments. To overcome this problem, in this work, instead of learning a policy in the high dimensional and redundant observation space, we leverage the concept of observation abstraction (OA) rooted in extracting useful information from the environment. This in turn allows learning communication protocols that are more robust and with much better generalization capabilities than current baselines. To learn the abstracted information from observations, we propose an architecture based on autoencoder (AE) and imbue it into a multi-agent proximal policy optimization (MAPPO) framework. Simulation results corroborate the effectiveness of leveraging abstraction when learning protocols by generalizing across environments, in terms of number of UEs, number of data packets to transmit, and channel conditions. © 2025 Elsevier B.V., All rights reserved.",TOPIC
10.1109/GLOBECOM54140.2023.10437498,"Proceedings - IEEE Global Communications Conference, GLOBECOM","Trajectory prediction has been identified as a challenging critical task for achieving full autonomy of the connected and autonomous vehicles (CAVs). Despite the advancement of communication technologies, only few studies include the connectivity and data exchange aspects. Thus, we introduce a novel Edge-Assisted clustering architecture that takes advantage of recent deep learning models and the evolution of edge technologies to achieve better forecasting. First, the historical positions of the target vehicles are fed into the base models of all CAVs in the scene, resulting in multiple generated predictions. Then, each prediction is transmitted to an edge server where trajectories clustering is performed using DBSCAN algorithm to obtain multiple partitions with similar trajectories. The largest cluster is averaged then broadcast back to all CAVs in the scene. Our proposed method surpasses state-of-the-art results on the real world trajectory prediction nuScenes vehicles dataset, obtaining better predictions up to 21%. We also demonstrate the robustness of our method against single-agent system failures, succeeding to get very satisfactory results due to our ability to detect outliers. System practicality is studied under the current 5G/6G capabilities. © 2024 Elsevier B.V., All rights reserved.",TOPIC
10.1109/HICSS.2010.166,Proceedings of the Annual Hawaii International Conference on System Sciences,"In order to lead a local government towards its politically set strategic objectives, the vision of the overall status quo, as well as of the desired target state of the complex multi-agent system have to be clear. To encounter the challenges of the change management in merging six former local governments into one, in forming a new NPM related operation model, in planning and leading strategic political objectives, and in order to leverage on the information usability produced in everyday governance practices, a Government Enterprise Architecture (GEA) method has been adopted in the city of Kouvola in Finland. The study is a case study by action research adopting the Finnish GEA method in situ by exploiting Gea grid adaptation model (Geagam). The required adaptation of the GEA grid for the case is described and the adoption analyzed. © 2010 IEEE. © 2010 Elsevier B.V., All rights reserved.",TOPIC
10.1109/HICSS.2014.490,Proceedings of the Annual Hawaii International Conference on System Sciences,"Technological innovations such as Building Information Modeling (BIM) offer opportunities to improve collaborative work and integration in the architecture, engineering and construction industry. However, research to date has documented how many organizations struggle with how to work based on this new technology, and many implementations fail. In this paper we present a case study of a major healthcare construction project in which the use of BIM was paramount, and where designers claim to have succeeded in integrated design. The designers organized their digital collaboration by establishing 1) change agents; 2) a cloud computing infrastructure; 3) new roles and responsibilities; 4) BIM contracts; 5) an IS learning environment; and 6) by involving software developers. These factors have been identified as influential for the successful diffusion of BIM in this project, and may serve as an example for implementation of BIM in other projects for supporting integrated design. © 2014 IEEE. © 2014 Elsevier B.V., All rights reserved.",TOPIC
10.1109/HiPCW.2018.8634034,,"Intelligent Cyber-physical systems can be modeled as multi-agent systems with planning capability to impart adaptivity for changing contexts. In such multi-agent systems, the protocol for plan execution must result in the proper completion and ordering of actions in spite of their distributed execution. However, in untrusted scenarios, there is a possibility of agents not respecting the protocol either due to faults or due to malicious reasons thereby resulting in plan failure. In order to prevent such situations, we propose to implement the execution of agents through smart contracts. This points to a generic architecture seamlessly integrating intelligent planning-based CPS and smart-contracts. © 2023 Elsevier B.V., All rights reserved.",PUBLICATION_TYPE
10.1109/HPCA47549.2020.00023,,"Many of the important services running on data centres are latency-critical, time-varying, and demand strict user satisfaction. Stringent tail-latency targets for colocated services and increasing system complexity make it challenging to reduce the power consumption of data centres. Data centres typically sacrifice server efficiency to maintain tail-latency targets resulting in an increased total cost of ownership. This paper introduces Twig, a scalable quality-of-service (QoS) aware task manager for latency-critical services co-located on a server system. Twig successfully leverages deep reinforcement learning to characterise tail latency using hardware performance counters and to drive energy-efficient task management decisions in data centres. We evaluate Twig on a typical data centre server managing four widely used latency-critical services. Our results show that Twig outperforms prior works in reducing energy usage by up to 38% while achieving up to 99% QoS guarantee for latency-critical services. © 2020 Elsevier B.V., All rights reserved.",TOPIC
10.1109/HPCSim.2012.6266962,,"Multi-agent path planning on grid maps is a challenging problem and has numerous real-life applications ranging from robotics to real-time strategy games and non-player characters in video games. A* is a cost-optimal forward search algorithm for path planning which scales up poorly in practice since both the search space and the branching factor grow exponentially in the number of agents. In this work, we propose an A* implementation for the Graphics Processor Units (GPUs) which uses as search space a grid map. The approach uses a search space decomposition to break down the forward search A* algorithm into parallel independently forward sub-searches. The solution offer no guarantees with respect to completeness and solution quality but exploits the computational capability of GPUs to accelerate path planning for many thousands of agents. The paper describes this implementation using the Compute Unified Device Architecture (CUDA) programming environment, and demonstrates its advantages in GPU performance compared to GPU implementation of Real-Time Adaptive A*. © 2012 IEEE. © 2012 Elsevier B.V., All rights reserved.",TOPIC
10.1109/IA.2013.6595188,,"Being able to acquire knowledge and form concepts by observing, exploring, and interacting with the environment and then applying the knowledge thus gained for problem solving to satisfy its goals and needs is the hallmark of an adaptive autonomous intelligent agent. However, for an intelligent agent to be fully autonomous and adaptive, all aspects of intelligent processing from perception to action must be engaged and integrated. To build such an all-encompassing system is a formidable task. We propose that a good approach is to first identify the necessary intelligent computational structures and processes for dealing with a suitably designed micro-environment so that they are tractable. The challenge for computational intelligence is then to uncover general principles leading to general computational structures and processes that can deal with the micro-environment and that are also scalable to deal with more complex and real-world environments. Neuroscience research revealed that there are indeed such scalable general mechanisms in the brain and this is reviewed to provide inspirations for the building of artificial systems. A suitable micro-environment for this purpose must consist of a minimal set of features necessary to engage the various intelligent processes from that of the perceptual to that of the attentional, memory, affective, conceptual, planning, action, and learning. The micro-environment benchmark we propose here consists of an internal environment including the affective states of the intelligent agent as well as an external environment that is dynamic and in which activities of and interactions between objects can take place to engage the intelligent agent in all the intelligent processes described above. © 2013 IEEE. © 2013 Elsevier B.V., All rights reserved.",PUBLICATION_TYPE
10.1109/IAICT62357.2024.10617647,,"The evolution of telecommunications networks from closed to open architectures has led to the development of the Open Radio Access Network (O-RAN) standard. ORAN’s Service Management and Orchestration (SMO) typically contains multiple autonomic management agents that simultaneously make configuration changes to optimize aspects of the network. Dealing with competing and conflicting configuration changes from these autonomic management agents remains a major issue. This paper proposes an extension to the O-RAN SMO architecture to incorporate a component that can predict when configuration changes are likely to degrade network performance. The purpose of this approach is to safeguard the actions taken by the management agents against unintended effects. The approach involves the use of two levels of clustering based on cell similarity and cell configuration. The results consist of predictions of network performance degradation based on statistical correlation with network performance. © 2024 Elsevier B.V., All rights reserved.",TOPIC
10.1109/ICALT.2003.1215166,,"We developed a generic teaching environment that uses agents to support learning. An agent platform developed in our research group is used. The system is generic in the sense that the cognition core (domain model, student model and instruction model) is separated from the exercise modules and user interfaces. The architecture allows different user interfaces. An application of the environment for nurse training has been implemented. © 2003 IEEE. © 2014 Elsevier B.V., All rights reserved.",TOPIC
10.1109/ICAR53236.2021.9659413,,"Path planning methods for autonomous unmanned aerial vehicles (UAVs) are typically designed for one specific type of mission. This work presents a method for autonomous UAV path planning based on deep reinforcement learning (DRL) that can be applied to a wide range of mission scenarios. Specifically, we compare coverage path planning (CPP), where the UAV's goal is to survey an area of interest to data harvesting (DH), where the UAV collects data from distributed Internet of Things (IoT) sensor devices. By exploiting structured map information of the environment, we train double deep Q-networks (DDQNs) with identical architectures on both distinctly different mission scenarios to make movement decisions that balance the respective mission goal with navigation constraints. By introducing a novel approach exploiting a compressed global map of the environment combined with a cropped but uncompressed local map showing the vicinity of the UAV agent, we demonstrate that the proposed method can efficiently scale to large environments. We also extend previous results for generalizing control policies that require no retraining when scenario parameters change and offer a detailed analysis of crucial map processing parameters' effects on path planning performance. © 2022 Elsevier B.V., All rights reserved.",TOPIC
10.1109/ICAR53236.2021.9659466,,"The problem of autonomous racing is to navigate through a race course as quickly as possible while not colliding with any obstacles. We approach the autonomous racing problem with the added constraint of not maintaining an updated obstacle map of the environment. Several current approaches to this problem use end-to-end learning systems where an agent replaces the entire navigation pipeline. This paper presents a hierarchical planning architecture that combines a high level planner and path following system with a reinforcement learning agent that learns that subsystem of obstacle avoidance. The novel 'modification planner' uses the path follower to track the global plan and the deep reinforcement learning agent to modify the references generated by the path follower to avoid obstacles. Importantly, our architecture does not require an updated obstacle map and only 10 laser range finders to avoid obstacles. The modification planner is evaluated in the context of mathbf{F}1/10{th} autonomous racing and compared to a end-to-end learning baseline, the Follow the Gap Method and an optimisation based planner. The results show that the modification planner can achieve faster average times compared to the baseline end-to-end planner and a 94% success rate which is similar to the baseline. © 2022 Elsevier B.V., All rights reserved.",TOPIC
10.1109/ICASSP39728.2021.9414563,"Proceedings - ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing","Dynamical systems comprised of autonomous agents arise in many relevant problems such as multi-agent robotics, smart grids, or smart cities. Controlling these systems is of paramount importance to guarantee a successful deployment. Optimal centralized controllers are readily available but face limitations in terms of scalability and practical implementation. Optimal decentralized controllers, on the other hand, are difficult to find. In this paper, we propose a framework using graph neural networks (GNNs) to learn decentralized controllers from data. While GNNs are naturally distributed architectures, making them perfectly suited for the task, we adapt them to handle delayed communications as well. Furthermore, they are equivariant and stable, leading to good scalability and transferability properties. The problem of flocking is explored to illustrate the potential of GNNs in learning decentralized controllers. © 2025 Elsevier B.V., All rights reserved.",TOPIC
10.1109/ICBR.2013.6729268,,"In this paper, we present the interest of coupling learning capability and imitation strategy on individual and population levels in the field of Multi-Robot System. Particularly, we show that in an unknown environment adding a simple imitation capability to our bio-inspired architecture leads to a positive effect in the improvement the overall performance of the whole system. Indeed, our motivations is to optimize the robots goals discovery time and to improve the survival rate of agents. To analyze and validate our hypothesis, a series of experiments has been performed with and without a low level imitation strategy in a simulated multi-robot system. We will conclude with robotics' experiments which will feature how our approach applies accurately to real life environments. © 2013 IEEE. © 2014 Elsevier B.V., All rights reserved.",TOPIC
10.1109/ICC.2019.8762079,Conference Record - International Conference on Communications,"Drone-cell technology is emerging as a solution to support and backup the cellular network architecture. cell-drones are flexible and provide a more dynamic solution for resource allocation in both scales: spatial and geographic. They allow to increase the bandwidth availability anytime and everywhere according the continuous rate demands. Their fast deployment provide network operators with a reliable solution to face sudden network overload or peak data demands during mass events, without interrupting services and guaranteeing better QoS for users. With these advantages, drone-cell network management is still a complex task. We propose in this paper, a multiagent reinforcement learning approach for dynamic drones-cells management. Our approach is based on an enhanced joint action selection. Results show that our model speed up network learning and provide better network performance. © 2019 Elsevier B.V., All rights reserved.",TOPIC
10.1109/ICC51166.2024.10622379,Conference Record - International Conference on Communications,"Cell- Free (CF) massive Multiple- Input- Multiple-Output (mMIMO) has recently gained significant research attention as a promising technology for future wireless networks. Since the conventional CF mMIMO has been considered unscalable and impractical, user-centric CF systems were proposed to improve its flexibility. While Access Point (AP) clustering has been studied in many research works as a challenging task in Radio Access Network (RAN), the limitations of the connecting links to the servers in a real scenario have not been taken into account. In this work, we consider the innovative combination of Open RAN (ORAN) and CF-RAN architecture that aims to improve the CF network limitations related to the connecting links. Then, we propose two control loops for ORAN Radio Unit (ORU) clustering and ORAN Distributed Unit (O-DU) assignment procedures that are conducted by Reinforcement Learning (RL) agents. Numerical results show that the proposed approach can successfully provide the user's requirements while the network is balanced. © 2024 Elsevier B.V., All rights reserved.",TOPIC
10.1109/ICCV51070.2023.01006,Proceedings of the IEEE International Conference on Computer Vision,"Learning how to navigate among humans in an occluded and spatially constrained indoor environment, is a key ability required to embodied agents to be integrated into our society. In this paper, we propose an end-to-end architecture that exploits Proximity-Aware Tasks (referred as to Risk and Proximity Compass) to inject into a reinforcement learning navigation policy the ability to infer common-sense social behaviours. To this end, our tasks exploit the notion of immediate and future dangers of collision. Furthermore, we propose an evaluation protocol specifically designed for the Social Navigation Task in simulated environments. This is done to capture fine-grained features and characteristics of the policy by analyzing the minimal unit of human-robot spatial interaction, called Encounter. We validate our approach on Gibson4+ and Habitat-Matterport3D datasets. © 2024 Elsevier B.V., All rights reserved.",TOPIC
